CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total Charges2,Total Charges Clean,Tenure Years,newly onboard,Monthly Charges Avg,Latest Monthly Charges (%)
2925-VDZHY,1,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No,0,46,4641,,6501.35,6501.35,5,0,2167.116666666667,-95.907003929953
6981-TDRFT,1,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,Male,No,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,No,0,39,3423,,2317.1,2317.1,3,0,772.3666666666667,-92.9696603513012
3413-CSSTH,1,United States,California,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753,Male,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No,0,26,5590,,2237.55,2237.55,3,0,745.85,-92.53201045786686
8033-VCZGH,1,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049,Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,No,0,42,4363,,5231.3,5231.3,4,0,1743.7666666666667,-94.03876665456005
0224-NIJLP,1,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No,0,32,3899,,165.5,165.5,0,0,55.166666666666664,-63.47432024169184
7542-CYDDM,1,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,No,0,22,4204,,358.5,358.5,1,0,119.5,-83.22175732217573
4718-WXBGI,1,United States,California,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No,0,30,4403,,6614.9,6614.9,5,0,2204.9666666666667,-95.829868932259
8495-PRWFH,1,United States,California,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964,Female,Yes,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No,0,80,5831,,2421.75,2421.75,3,0,807.25,-93.10622483741096
0439-IFYUN,1,United States,California,Westley,95387,"37.546007, -121.28257",37.546007,-121.28257,Female,Yes,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No,0,62,3896,,1294.6,1294.6,1,0,431.5333333333333,-82.68963386374169
5716-LIBJC,1,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587,Female,No,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No,0,33,2810,,1299.1,1299.1,1,0,433.0333333333333,-75.94873373874222
2868-LLSKM,1,United States,California,Yosemite National Park,95389,"37.704267, -119.607001",37.704267,-119.607001,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,No,0,43,5958,,5733.4,5733.4,5,0,1911.1333333333332,-95.62301601144172
2988-QRAJY,1,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839,Male,No,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No,0,30,5798,,7430.75,7430.75,5,0,2476.9166666666665,-95.55697607913064
0071-NDAFP,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817,Male,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,0,65,5230,,630.6,630.6,2,0,210.20000000000002,-87.86869647954329
7328-ZJAJO,1,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,Female,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No,0,64,4579,,1222.65,1222.65,4,0,407.55,-95.21531100478468
6458-CYIDZ,1,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354,Female,Yes,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,No,0,51,3468,,374.8,374.8,0,0,124.93333333333334,-35.40554962646745
1090-PYKCI,1,United States,California,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,No,0,27,4686,,7234.8,7234.8,5,0,2411.6,-95.64189749543871
3058-WQDRE,1,United States,California,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799,Male,No,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No,0,53,4943,,331.85,331.85,1,0,110.61666666666667,-77.26382401687508
2279-AXJJK,1,United States,California,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.19338,Male,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No,0,45,4465,,5088.4,5088.4,4,0,1696.1333333333332,-94.36070277493907
0909-SELIE,1,United States,California,Clearlake Oaks,95423,"39.07116, -122.598542",39.07116,-122.598542,Male,No,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No,0,72,4302,,4860.85,4860.85,5,0,1620.2833333333335,-95.01321785284468
3417-TSCIC,1,United States,California,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935,Male,No,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No,0,49,4161,,788.05,788.05,2,0,262.68333333333334,-90.53994035911428
1042-HFUCW,1,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,Female,No,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,No,0,50,5136,,1266.35,1266.35,2,0,422.1166666666666,-87.02965214987958
6537-OTKMY,1,United States,California,Covelo,95428,"39.83307, -123.178765",39.83307,-123.178765,Male,No,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,No,0,63,5091,,688.2,688.2,1,0,229.4,-77.8770706190061
8999-EXMNO,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701,Female,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,No,0,26,4246,,387.7,387.7,1,0,129.23333333333332,-84.40804745937581
6725-TPKJO,1,United States,California,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756,Male,No,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,No,0,41,2798,,845.25,845.25,3,0,281.75,-92.88376220053239
7162-WPHPM,1,United States,California,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121,Male,No,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,No,0,49,4747,,4230.25,4230.25,4,0,1410.0833333333333,-94.922285916908
1599-MMYRQ,1,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444,Male,No,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,No,0,66,5179,,4983.05,4983.05,5,0,1661.0166666666667,-95.09637671707087
8821-KVZKQ,1,United States,California,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979,Female,No,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,No,0,43,4117,,4113.15,4113.15,5,0,1371.05,-95.74049086466577
6434-TTGJP,1,United States,California,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272,Male,No,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521,No,0,48,5671,,521,521.0,0,0,173.66666666666666,-69.07869481765835
0042-JVWOJ,1,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,No,0,26,3722,,471.85,471.85,2,0,157.28333333333333,-87.53841263113279
0130-SXOUN,1,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,Male,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No,0,49,4889,,5976.9,5976.9,5,0,1992.3,-95.51272398735131
2330-PQGDQ,1,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.50608,Male,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,No,0,33,4952,,4299.75,4299.75,4,0,1433.25,-94.12523983952555
1452-UZOSF,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No,0,21,4890,,7548.6,7548.6,5,0,2516.2000000000003,-95.78332406009062
2097-YVPKN,1,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,Male,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No,0,73,5707,,1654.75,1654.75,5,0,551.5833333333334,-95.33162109079922
8597-CTXVJ,1,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No,0,65,5392,,4551.5,4551.5,5,0,1517.1666666666667,-95.71899373832801
6631-HMANX,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No,0,53,5641,,6227.5,6227.5,5,0,2075.8333333333335,-95.88358089120835
9962-BFPDU,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,52,5811,,20.05,20.05,0,1,6.683333333333334,200.0
6394-HHHZM,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5,No,0,23,2011,,57.5,57.5,0,1,19.166666666666668,7.999999999999989
5995-LFTLE,1,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083,Male,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,No,0,30,4477,,1474.35,1474.35,4,0,491.45,-94.85196866415708
1932-UEDCX,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No,0,55,3669,,3270.25,3270.25,2,0,1090.0833333333333,-90.77134775628775
5188-HGMLP,1,United States,California,Middletown,95461,"38.787446, -122.58675",38.787446,-122.58675,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,No,0,30,4991,,3919.15,3919.15,4,0,1306.3833333333334,-94.33550642358675
0665-XHDJU,1,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No,0,51,6022,,7285.7,7285.7,5,0,2428.5666666666666,-95.90705079813881
8265-HKSOW,1,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No,0,57,4505,,7658.3,7658.3,5,0,2552.766666666667,-95.790841309429
3544-FBCAS,1,United States,California,Philo,95466,"39.094102, -123.500853",39.094102,-123.500853,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,No,0,67,4116,,5959.3,5959.3,5,0,1986.4333333333334,-95.7914520161764
5331-RGMTT,1,United States,California,Point Arena,95468,"38.911299, -123.609588",38.911299,-123.609588,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No,0,34,4011,,5295.7,5295.7,4,0,1765.2333333333333,-94.38884377891497
4759-PXTAN,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516,Female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,No,0,26,4093,,4693.2,4693.2,4,0,1564.3999999999999,-94.8798261314242
7054-DMVAS,1,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.25211,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No,0,61,4556,,3512.9,3512.9,4,0,1170.9666666666667,-94.4234108571266
3428-MMGUB,1,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.97932,Male,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,No,0,74,5874,,5231.2,5231.2,5,0,1743.7333333333333,-94.86446704389051
6549-BTYPG,1,United States,California,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923,Female,No,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,No,0,80,5784,,3603.45,3603.45,5,0,1201.1499999999999,-94.93818424010324
7823-JSOAG,1,United States,California,Sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,No,0,36,5203,,217.45,217.45,0,1,72.48333333333333,2.7822487928259356
3705-RHRFR,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No,0,45,5031,,6875.35,6875.35,5,0,2291.7833333333333,-95.67367479473772
9374-YOLBJ,1,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,No,0,27,2053,,19.25,19.25,0,1,6.416666666666667,199.99999999999997
9074-KGVOX,1,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578,Male,No,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No,0,27,6018,,2021.35,2021.35,4,0,673.7833333333333,-94.14500210255522
6128-DAFVY,1,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818,Female,No,No,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,No,0,27,4021,,2564.95,2564.95,4,0,854.9833333333332,-94.75428370923409
9933-QRGTX,1,United States,California,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044,Female,No,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,No,0,48,4905,,5611.75,5611.75,5,0,1870.5833333333333,-94.80375996792444
4476-OSWTN,1,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,No,0,25,4887,,7610.1,7610.1,5,0,2536.7000000000003,-95.64197579532463
5066-GFJMM,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0,48,3716,,45.75,45.75,0,1,15.25,30.49180327868852
2661-GKBTK,1,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897,Male,No,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,No,0,52,5053,,4543.95,4543.95,5,0,1514.6499999999999,-94.9196183936883
0458-HEUZG,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,Female,No,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,No,0,69,3239,,450.4,450.4,1,0,150.13333333333333,-76.42095914742451
7268-WNTCP,1,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,0,21,5746,,1297.35,1297.35,5,0,432.45,-95.27112961035958
0824-VWDPO,1,United States,California,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No,0,73,3682,,4442.75,4442.75,3,0,1480.9166666666667,-93.46688424962018
8409-WQJUX,1,United States,California,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757,Female,No,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No,0,24,4458,,1423.15,1423.15,2,0,474.3833333333334,-88.57464076169063
2578-JQPHZ,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,Male,No,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No,0,68,4025,,4378.35,4378.35,3,0,1459.45,-93.14125184144712
3278-FSIXX,1,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,No,0,27,5441,,74.2,74.2,0,1,24.733333333333334,82.95148247978436
9746-UGFAC,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,0,67,3171,,450.65,450.65,1,0,150.21666666666667,-86.12004881837346
2946-KIQSP,1,United States,California,Crescent City,95531,"41.701223, -124.003393",41.701223,-124.003393,Female,No,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,No,0,66,2553,,1175.85,1175.85,2,0,391.95,-91.4657481821661
